tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2158,user_52447,True,Wed Oct 04 03:33:00 +0000 2017,"@Delta I want to move my MSP trip to next week, is there a fee?",2159,
1696,user_93348,True,Tue Oct 03 00:36:00 +0000 2017,"@Delta stuck ta LGA bc DL3783 is delayed 30 mins, gonna miss my connection 😡",1697,
1231,Delta,False,Sun Oct 01 21:28:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,1230
3543,Delta,False,Sat Oct 07 12:20:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,3542
2948,user_34150,True,Fri Oct 06 01:38:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in Detroit was so rude,2949,
1210,user_30178,True,Sun Oct 01 20:15:00 +0000 2017,@Delta my ATL flight is showing delayed but the board says on time?? which is it,1211,
3657,Delta,False,Sat Oct 07 18:59:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3656
2283,Delta,False,Wed Oct 04 10:50:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,2282
1375,Delta,False,Mon Oct 02 05:52:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,1374
3899,Delta,False,Sun Oct 08 09:06:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3898
1378,user_50079,True,Mon Oct 02 06:03:00 +0000 2017,"@Delta I can't check in online for flight DL4601, keeps saying error",1379,
1115,Delta,False,Sun Oct 01 14:42:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,1114
3980,user_43917,True,Sun Oct 08 13:50:00 +0000 2017,@Delta my bag didn't show up at DTW baggage claim. where is it??,3981,
2255,Delta,False,Wed Oct 04 09:12:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,2254
2496,user_39866,True,Wed Oct 04 23:16:00 +0000 2017,"@Delta mobile boarding pass gone from wallet, flight DL2282 in an hour",2497,
2868,user_45948,True,Thu Oct 05 20:58:00 +0000 2017,"@Delta still no sign of my checked bag, it's been 3 days. file ref DL55210",2869,
4966,user_40468,True,Tue Oct 10 23:21:00 +0000 2017,@Delta how do I upgrade to comfort+ on my Atlanta flight?,4967,
4786,user_58249,True,Tue Oct 10 12:51:00 +0000 2017,"@Delta stuck at ATL bc DL1499 is delayed 120 mins, gonna miss my connection 😡",4787,
4286,user_33880,True,Mon Oct 09 07:41:00 +0000 2017,@Delta i'm disgusted by how i was treated at the LAX gate today,4287,
3174,user_28015,True,Fri Oct 06 14:49:00 +0000 2017,"@Delta I want to move my JFK trip to next week, is there a fee?",3175,
4065,Delta,False,Sun Oct 08 18:47:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4064
4955,Delta,False,Tue Oct 10 22:42:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4954
2284,user_11821,True,Wed Oct 04 10:54:00 +0000 2017,@Delta just missed my connecting flight in DTW because your inbound was late. need to rebook,2285,
3751,Delta,False,Sun Oct 08 00:28:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3750
1008,user_54965,True,Sun Oct 01 08:28:00 +0000 2017,@Delta my ORD flight is showing delayed but the board says on time?? which is it,1009,
2910,user_25269,True,Thu Oct 05 23:25:00 +0000 2017,"@Delta shoutout to the gate agent in MSP who helped rebook me, went above and beyond 🙏",2911,
4721,Delta,False,Tue Oct 10 09:03:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,4720
1112,user_73183,True,Sun Oct 01 14:32:00 +0000 2017,@Delta your crew on DL4487 were dismissive and unprofessional. never flying again,1113,
2506,user_36335,True,Wed Oct 04 23:51:00 +0000 2017,@Delta can I bring my dog in the cabin on a flight to ATL?,2507,
2215,Delta,False,Wed Oct 04 06:52:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2214
3695,Delta,False,Sat Oct 07 21:12:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3694
1085,Delta,False,Sun Oct 01 12:57:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,1084
4383,Delta,False,Mon Oct 09 13:20:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,4382
1384,user_58915,True,Mon Oct 02 06:24:00 +0000 2017,@Delta how do I upgrade to comfort+ on my MSP flight?,1385,
3272,user_48312,True,Fri Oct 06 20:32:00 +0000 2017,just want to say @Delta made my SLC trip smooth and easy. appreciate you,3273,
3043,Delta,False,Fri Oct 06 07:10:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,3042
3617,Delta,False,Sat Oct 07 16:39:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,3616
2492,user_54700,True,Wed Oct 04 23:02:00 +0000 2017,"@Delta where is my refund?? cancelled 7 days ago, still nothing. conf XZ9921",2493,
1450,user_42132,True,Mon Oct 02 10:15:00 +0000 2017,@Delta you lost my luggage on flight DL1194. this is unacceptable,1451,
2937,Delta,False,Fri Oct 06 00:59:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,2936
5043,user_46195,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
4241,Delta,False,Mon Oct 09 05:03:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,4240
2287,Delta,False,Wed Oct 04 11:04:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,2286
3028,user_46396,True,Fri Oct 06 06:18:00 +0000 2017,"@Delta my skymiles number QQ1029 shows the wrong status, i'm platinum",3029,
3672,user_88265,True,Sat Oct 07 19:52:00 +0000 2017,@Delta can I cancel my reservation and get a credit? confirmation XZ9921,3673,
1178,user_96857,True,Sun Oct 01 18:23:00 +0000 2017,@Delta my ATL flight is showing delayed but the board says on time?? which is it,1179,
2109,Delta,False,Wed Oct 04 00:41:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2108
3875,Delta,False,Sun Oct 08 07:42:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,3874
4852,user_15904,True,Tue Oct 10 16:42:00 +0000 2017,just want to say @Delta made my Atlanta trip smooth and easy. appreciate you,4853,
4804,user_73152,True,Tue Oct 10 13:54:00 +0000 2017,"@Delta best flight experience in years today, thank you!",4805,
3229,Delta,False,Fri Oct 06 18:01:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,3228
2477,Delta,False,Wed Oct 04 22:09:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2476
1249,Delta,False,Sun Oct 01 22:31:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,1248
2882,user_16937,True,Thu Oct 05 21:47:00 +0000 2017,"@Delta terrible service on flight DL271, no one cared that we were delayed",2883,
4989,Delta,False,Wed Oct 11 00:41:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,4988
2373,Delta,False,Wed Oct 04 16:05:00 +0000 2017,We can look into that. DM us your SkyMiles number and we'll review your account and status. ^TL,,2372
4793,Delta,False,Tue Oct 10 13:15:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,4792
2588,user_35364,True,Thu Oct 05 04:38:00 +0000 2017,@Delta is there wifi on the ATL route? need to work,2589,
1138,user_10050,True,Sun Oct 01 16:03:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in JFK was so rude,1139,
3765,Delta,False,Sun Oct 08 01:17:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,3764
1888,user_73415,True,Tue Oct 03 11:48:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,1889,
4927,Delta,False,Tue Oct 10 21:04:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,4926
2353,Delta,False,Wed Oct 04 14:55:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,2352
3007,Delta,False,Fri Oct 06 05:04:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,3006
2935,Delta,False,Fri Oct 06 00:52:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,2934
1728,user_47140,True,Tue Oct 03 02:28:00 +0000 2017,"@Delta weather cancelled DL3474, been on hold 2 hrs. can someone rebook me to LGA?",1729,
3584,user_21413,True,Sat Oct 07 14:44:00 +0000 2017,@Delta weve been sitting on the tarmac at SEA for 4 hours whats going on,3585,
4103,Delta,False,Sun Oct 08 21:00:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,4102
2342,user_31872,True,Wed Oct 04 14:17:00 +0000 2017,flight DL3935 cancelled @Delta and the app won't let me rebook. help pls,2343,
2606,user_68894,True,Thu Oct 05 05:41:00 +0000 2017,"@Delta still no sign of my checked bag, it's been 5 days. file ref XZ9921",2607,
3689,Delta,False,Sat Oct 07 20:51:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,3688
4325,Delta,False,Mon Oct 09 09:57:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,4324
4582,user_55176,True,Tue Oct 10 00:57:00 +0000 2017,@Delta my miles from flight DL308 last week never posted to my skymiles,4583,
1718,user_49682,True,Tue Oct 03 01:53:00 +0000 2017,"@Delta I want to move my SLC trip to next week, is there a fee?",1719,
4706,user_64865,True,Tue Oct 10 08:11:00 +0000 2017,"@Delta ruined my ORD trip, disorganized and rude staff everywhere",4707,
2608,user_65306,True,Thu Oct 05 05:48:00 +0000 2017,"@Delta stuck at LAX bc DL1740 is delayed 45 mins, gonna miss my connection 😡",2609,
2180,user_95325,True,Wed Oct 04 04:50:00 +0000 2017,@Delta what's the carry-no size limit for international?,2181,
1631,Delta,False,Mon Oct 02 20:48:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,1630
3596,user_72686,True,Sat Oct 07 15:26:00 +0000 2017,@Delta check in says see agent but there's no agent at the LAX counter,3597,
4570,user_85900,True,Tue Oct 10 00:15:00 +0000 2017,@Delta your flight attendant on theD TW route was so kind to my kids ❤️,4571,
3021,Delta,False,Fri Oct 06 05:53:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,3020
3176,user_25143,True,Fri Oct 06 14:56:00 +0000 2017,flight DL1433 cancelled @Delta and the app won't let me rebook. help pls,3177,
1503,Delta,False,Mon Oct 02 13:20:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,1502
2195,Delta,False,Wed Oct 04 05:42:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2194
4314,user_50284,True,Mon Oct 09 09:19:00 +0000 2017,"@Delta weather cancelled DL1375, bee non hold 2 hrs. can someone rebook me to JFK?",4315,
1411,Delta,False,Mon Oct 02 07:58:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,1410
1449,Delta,False,Mon Oct 02 10:11:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,1448
4335,Delta,False,Mon Oct 09 10:32:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,4334
3993,Delta,False,Sun Oct 08 14:35:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,3992
4372,user_22604,True,Mon Oct 09 12:42:00 +0000 2017,"@Delta still no sign of my checked bag, it's been 10 days. file ref QQ1029",4373,
4746,user_64019,True,Tue Oct 10 10:31:00 +0000 2017,"@Delta requesting a refund for the cancelled Atlanta flight, this is my 3rd time asking",4747,
4644,user_93122,True,Tue Oct 10 04:34:00 +0000 2017,@Delta my bag didn't show up at LGA baggage claim. where is it??,4645,
1702,user_30432,True,Tue Oct 03 00:57:00 +0000 2017,@Delta can I bring my dog in the cabin on a flight to SEA?,1703,
1804,user_82442,True,Tue Oct 03 06:54:00 +0000 2017,@Delta can I cancel my reservation and get a credit? confirmation GKR777,1805,
5074,user_22554,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
4506,user_56978,True,Mon Oct 09 20:31:00 +0000 2017,why is @Delta flight DL2212 delayed AGAIN. i've been waiting 1 hours,4507,
